physical_quantity,power
type,active
2023-08-02 01:05:57,0.100918
2023-08-02 01:06:04,0.100985
2023-08-02 01:06:12,0.100155
2023-08-02 01:06:19,0.098524
2023-08-02 01:06:27,0.097715
2023-08-02 01:06:34,0.098315
2023-08-02 01:06:42,0.098573
2023-08-02 01:06:48,0.097551
2023-08-02 01:06:57,0.098294
2023-08-02 01:07:03,0.098798
2023-08-02 01:07:11,0.098653
2023-08-02 01:07:18,0.098123
2023-08-02 01:07:26,0.098174
2023-08-02 01:07:33,0.098449
2023-08-02 01:07:41,0.098548
2023-08-02 01:07:48,0.099236
2023-08-02 01:07:56,0.099352
2023-08-02 01:08:03,0.098921
2023-08-02 01:08:11,0.098498
2023-08-02 01:08:18,0.098048
2023-08-02 01:08:26,0.098734
2023-08-02 01:08:33,0.098532
2023-08-02 01:08:41,0.098432
2023-08-02 01:08:48,0.098152
2023-08-02 01:08:56,0.098827
2023-08-02 01:09:03,0.098806
2023-08-02 01:09:11,0.098103
2023-08-02 01:09:18,0.098785
2023-08-02 01:09:26,0.098618
2023-08-02 01:09:33,0.098693
2023-08-02 01:09:41,0.098074
2023-08-02 01:09:48,0.097865
2023-08-02 01:09:56,0.097609
2023-08-02 01:10:03,0.098482
2023-08-02 01:10:11,0.098249
2023-08-02 01:10:18,0.098391
2023-08-02 01:10:26,0.098235
2023-08-02 01:10:32,0.098077
2023-08-02 01:10:40,0.098385
2023-08-02 01:10:47,0.097986
2023-08-02 01:10:56,0.09688
2023-08-02 01:11:02,0.098056
2023-08-02 01:11:10,0.097484
2023-08-02 01:11:17,0.098072
2023-08-02 01:11:25,0.098059
2023-08-02 01:11:32,0.096979
2023-08-02 01:11:40,0.097167
2023-08-02 01:11:47,0.560068
2023-08-02 01:11:56,0.157763
2023-08-02 01:12:02,0.153463
2023-08-02 01:12:11,0.148876
2023-08-02 01:12:17,0.145796
2023-08-02 01:12:26,0.144701
2023-08-02 01:12:32,0.144764
2023-08-02 01:12:40,0.14506
2023-08-02 01:12:47,0.145384
2023-08-02 01:12:55,0.14729
2023-08-02 01:13:02,0.149013
2023-08-02 01:13:10,0.149188
2023-08-02 01:13:17,0.150382
2023-08-02 01:13:25,0.150889
2023-08-02 01:13:32,0.151444
2023-08-02 01:13:40,0.151447
2023-08-02 01:13:47,0.151225
2023-08-02 01:13:55,0.150955
2023-08-02 01:14:02,0.150634
2023-08-02 01:14:10,0.1509
2023-08-02 01:14:17,0.150438
2023-08-02 01:14:25,0.150798
2023-08-02 01:14:32,0.150555
2023-08-02 01:14:40,0.150759
2023-08-02 01:14:47,0.151181
2023-08-02 01:14:55,0.151522
2023-08-02 01:15:02,0.151015
2023-08-02 01:15:10,0.097324
2023-08-02 01:15:17,0.097278
2023-08-02 01:15:25,0.0975
2023-08-02 01:15:32,0.097216
2023-08-02 01:15:40,0.097082
2023-08-02 01:15:47,0.097115
2023-08-02 01:15:55,0.097263
2023-08-02 01:16:02,0.097145
2023-08-02 01:16:10,0.096697
2023-08-02 01:16:16,0.096569
2023-08-02 01:16:24,0.096106
2023-08-02 01:16:31,0.097184
2023-08-02 01:16:39,0.097398
2023-08-02 01:16:46,0.096921
2023-08-02 01:16:54,0.096338
2023-08-02 01:17:01,0.096416
2023-08-02 01:17:09,0.096773
2023-08-02 01:17:16,0.096583
2023-08-02 01:17:24,0.096505
2023-08-02 01:17:31,0.096916
2023-08-02 01:17:39,0.096293
2023-08-02 01:17:46,0.096575
2023-08-02 01:17:54,0.096702
2023-08-02 01:18:01,0.096994
2023-08-02 01:18:09,0.096721
2023-08-02 01:18:16,0.096849
2023-08-02 01:18:24,0.096401
2023-08-02 01:18:31,0.096437
2023-08-02 01:18:39,0.096746
2023-08-02 01:18:46,0.096436
2023-08-02 01:18:54,0.097159
2023-08-02 01:19:01,0.096745
2023-08-02 01:19:09,0.096929
2023-08-02 01:19:16,0.096489
2023-08-02 01:19:24,0.096783
2023-08-02 01:19:31,0.097001
2023-08-02 01:19:39,0.096677
2023-08-02 01:19:46,0.09645
2023-08-02 01:19:54,0.097117
2023-08-02 01:20:01,0.096077
2023-08-02 01:20:09,0.096122
2023-08-02 01:20:16,0.096082
2023-08-02 01:20:25,0.0971
2023-08-02 01:20:31,0.096777
2023-08-02 01:20:40,0.096669
2023-08-02 01:20:46,0.096457
2023-08-02 01:20:54,0.096224
2023-08-02 01:21:01,0.096446
2023-08-02 01:21:09,0.096379
2023-08-02 01:21:16,0.096375
2023-08-02 01:21:24,0.096566
2023-08-02 01:21:31,0.096425
2023-08-02 01:21:39,0.096057
2023-08-02 01:21:46,0.096377
2023-08-02 01:21:54,0.096266
2023-08-02 01:22:01,0.096245
2023-08-02 01:22:09,0.095915
2023-08-02 01:22:16,0.095957
2023-08-02 01:22:24,0.095773
2023-08-02 01:22:31,0.096307
2023-08-02 01:22:39,0.096768
2023-08-02 01:22:46,0.097049
2023-08-02 01:22:54,0.096637
2023-08-02 01:23:01,0.096808
2023-08-02 01:23:10,0.096577
2023-08-02 01:23:16,0.09631
2023-08-02 01:23:25,0.096396
2023-08-02 01:23:31,0.097184
2023-08-02 01:23:40,0.0971
2023-08-02 01:23:46,0.096754
2023-08-02 01:23:55,0.096755
2023-08-02 01:24:01,0.096911
2023-08-02 01:24:09,0.096695
2023-08-02 01:24:16,0.09646
2023-08-02 01:24:24,0.096257
2023-08-02 01:24:31,0.096963
2023-08-02 01:24:39,0.096797
2023-08-02 01:24:46,0.096638
2023-08-02 01:24:54,0.096822
2023-08-02 01:25:01,0.096754
2023-08-02 01:25:09,0.09642
2023-08-02 01:25:16,0.096356
2023-08-02 01:25:24,0.096579
2023-08-02 01:25:31,0.096874
2023-08-02 01:25:39,0.096068
2023-08-02 01:25:46,0.096272
2023-08-02 01:25:54,0.090142
2023-08-02 01:26:01,0.053298
2023-08-02 01:26:09,0.053334
2023-08-02 01:26:16,0.052958
2023-08-02 01:26:24,0.05285
2023-08-02 01:26:31,0.052869
2023-08-02 01:26:39,0.052538
2023-08-02 01:26:46,0.05242
2023-08-02 01:26:54,0.053049
2023-08-02 01:27:01,0.052952
2023-08-02 01:27:09,0.053033
2023-08-02 01:27:16,0.052505
2023-08-02 01:27:24,0.052093
2023-08-02 01:27:31,0.052257
2023-08-02 01:27:39,0.052236
2023-08-02 01:27:46,0.052785
2023-08-02 01:27:54,0.052681
2023-08-02 01:28:01,0.052653
2023-08-02 01:28:09,0.053124
2023-08-02 01:28:16,0.053024
2023-08-02 01:28:24,0.053087
2023-08-02 01:28:31,0.052833
2023-08-02 01:28:39,0.052707
2023-08-02 01:28:46,0.052811
2023-08-02 01:28:54,0.05315
2023-08-02 01:29:01,0.052868
2023-08-02 01:29:09,0.053012
2023-08-02 01:29:16,0.053016
2023-08-02 01:29:24,0.052482
2023-08-02 01:29:31,0.05293
2023-08-02 01:29:39,0.052782
2023-08-02 01:29:46,0.052805
2023-08-02 01:29:54,0.053285
2023-08-02 01:30:01,0.05273
2023-08-02 01:30:09,0.05307
2023-08-02 01:30:16,0.052894
2023-08-02 01:30:24,0.052647
2023-08-02 01:30:31,0.053113
2023-08-02 01:30:39,0.0528
2023-08-02 01:30:46,0.052863
2023-08-02 01:30:55,0.052844
2023-08-02 01:31:02,0.053202
2023-08-02 01:31:10,0.052996
2023-08-02 01:31:17,0.052957
2023-08-02 01:31:25,0.052656
2023-08-02 01:31:32,0.052667
2023-08-02 01:31:40,0.560258
2023-08-02 01:31:47,0.112991
2023-08-02 01:31:55,0.108653
2023-08-02 01:32:02,0.104739
2023-08-02 01:32:10,0.101575
2023-08-02 01:32:17,0.100576
2023-08-02 01:32:25,0.100035
2023-08-02 01:32:32,0.100289
2023-08-02 01:32:40,0.101138
2023-08-02 01:32:47,0.101299
2023-08-02 01:32:55,0.101757
2023-08-02 01:33:02,0.10268
2023-08-02 01:33:10,0.10368
2023-08-02 01:33:17,0.104883
2023-08-02 01:33:25,0.104495
2023-08-02 01:33:32,0.105174
2023-08-02 01:33:40,0.104782
2023-08-02 01:33:47,0.105549
2023-08-02 01:33:55,0.105777
2023-08-02 01:34:02,0.105928
2023-08-02 01:34:10,0.10697
2023-08-02 01:34:17,0.10666
2023-08-02 01:34:25,0.106772
2023-08-02 01:34:32,0.107045
2023-08-02 01:34:40,0.107091
2023-08-02 01:34:47,0.10689
2023-08-02 01:34:56,0.107035
2023-08-02 01:35:02,0.053054
2023-08-02 01:35:10,0.052807
2023-08-02 01:35:17,0.052889
2023-08-02 01:35:26,0.052814
2023-08-02 01:35:32,0.052751
2023-08-02 01:35:41,0.052658
2023-08-02 01:35:47,0.052857
2023-08-02 01:35:56,0.052878
2023-08-02 01:36:02,0.052721
2023-08-02 01:36:11,0.052744
2023-08-02 01:36:18,0.052905
2023-08-02 01:36:26,0.052828
2023-08-02 01:36:33,0.053187
2023-08-02 01:36:41,0.053013
2023-08-02 01:36:48,0.052799
2023-08-02 01:36:56,0.052653
2023-08-02 01:37:03,0.05246
2023-08-02 01:37:11,0.052696
2023-08-02 01:37:18,0.053124
2023-08-02 01:37:26,0.053052
2023-08-02 01:37:33,0.053343
2023-08-02 01:37:41,0.053162
2023-08-02 01:37:48,0.052615
2023-08-02 01:37:56,0.053095
2023-08-02 01:38:03,0.052964
2023-08-02 01:38:11,0.052939
2023-08-02 01:38:19,0.053008
2023-08-02 01:38:27,0.052908
2023-08-02 01:38:33,0.052557
2023-08-02 01:38:42,0.05255
2023-08-02 01:38:48,0.05258
2023-08-02 01:38:57,0.053265
2023-08-02 01:39:04,0.052626
2023-08-02 01:39:12,0.053079
2023-08-02 01:39:19,0.053191
2023-08-02 01:39:27,0.053164
2023-08-02 01:39:34,0.05286
2023-08-02 01:39:42,0.052881
2023-08-02 01:39:49,0.05284
2023-08-02 01:39:56,0.053065
2023-08-02 01:40:04,0.053107
2023-08-02 01:40:12,0.053032
2023-08-02 01:40:19,0.053185
2023-08-02 01:40:27,0.053161
2023-08-02 01:40:34,0.053261
2023-08-02 01:40:42,0.053265
2023-08-02 01:40:49,0.053101
2023-08-02 01:40:57,0.053246
2023-08-02 01:41:04,0.053092
2023-08-02 01:41:12,0.053028
2023-08-02 01:41:19,0.053006
2023-08-02 01:41:28,0.052453
2023-08-02 01:41:34,0.053006
2023-08-02 01:41:43,0.053137
2023-08-02 01:41:50,0.053037
2023-08-02 01:41:58,0.053378
2023-08-02 01:42:05,0.053073
2023-08-02 01:42:13,0.052958
2023-08-02 01:42:20,0.052481
2023-08-02 01:42:28,0.052579
2023-08-02 01:42:35,0.052688
2023-08-02 01:42:43,0.053031
2023-08-02 01:42:50,0.053189
2023-08-02 01:42:58,0.053629
2023-08-02 01:43:05,0.053304
2023-08-02 01:43:13,0.052965
2023-08-02 01:43:20,0.052959
2023-08-02 01:43:29,0.053256
2023-08-02 01:43:35,0.053128
2023-08-02 01:43:44,0.053143
2023-08-02 01:43:50,0.052949
2023-08-02 01:43:58,0.053356
2023-08-02 01:44:05,0.053125
2023-08-02 01:44:14,0.053344
2023-08-02 01:44:20,0.053117
2023-08-02 01:44:29,0.053233
2023-08-02 01:44:36,0.052681
2023-08-02 01:44:44,0.052686
2023-08-02 01:44:51,0.052989
2023-08-02 01:44:59,0.053409
2023-08-02 01:45:05,0.053377
2023-08-02 01:45:14,0.053161
2023-08-02 01:45:21,0.053103
2023-08-02 01:45:29,0.05321
2023-08-02 01:45:36,0.053279
2023-08-02 01:45:44,0.053204
2023-08-02 01:45:51,0.053222
2023-08-02 01:45:59,0.053649
2023-08-02 01:46:06,0.053323
2023-08-02 01:46:14,0.053402
2023-08-02 01:46:21,0.053276
2023-08-02 01:46:29,0.053471
2023-08-02 01:46:36,0.053208
2023-08-02 01:46:44,0.052841
2023-08-02 01:46:52,0.052834
2023-08-02 01:47:00,0.05291
2023-08-02 01:47:07,0.052996
2023-08-02 01:47:15,0.053161
2023-08-02 01:47:22,0.053076
2023-08-02 01:47:30,0.053057
2023-08-02 01:47:37,0.053201
2023-08-02 01:47:45,0.05267
2023-08-02 01:47:52,0.052885
2023-08-02 01:48:00,0.053062
2023-08-02 01:48:07,0.053223
2023-08-02 01:48:15,0.053119
2023-08-02 01:48:22,0.053457
2023-08-02 01:48:30,0.053495
2023-08-02 01:48:37,0.053163
2023-08-02 01:48:45,0.052796
2023-08-02 01:48:52,0.053193
2023-08-02 01:49:00,0.053957
2023-08-02 01:49:07,0.053474
2023-08-02 01:49:16,0.05364
2023-08-02 01:49:22,0.053392
2023-08-02 01:49:31,0.053292
2023-08-02 01:49:37,0.05325
2023-08-02 01:49:46,0.052839
2023-08-02 01:49:53,0.052727
2023-08-02 01:50:01,0.053356
2023-08-02 01:50:08,0.053106
2023-08-02 01:50:16,0.117541
2023-08-02 01:50:23,0.112288
2023-08-02 01:50:31,0.107098
2023-08-02 01:50:38,0.104159
2023-08-02 01:50:46,0.102136
2023-08-02 01:50:53,0.102796
2023-08-02 01:51:01,0.103523
2023-08-02 01:51:08,0.103612
2023-08-02 01:51:17,0.10455
2023-08-02 01:51:23,0.10521
2023-08-02 01:51:32,0.10629
2023-08-02 01:51:38,0.106235
2023-08-02 01:51:47,0.106323
2023-08-02 01:51:53,0.106607
2023-08-02 01:52:02,0.106814
2023-08-02 01:52:09,0.106726
2023-08-02 01:52:17,0.106653
2023-08-02 01:52:24,0.106291
2023-08-02 01:52:32,0.106336
2023-08-02 01:52:39,0.10654
2023-08-02 01:52:47,0.106785
2023-08-02 01:52:54,0.107077
2023-08-02 01:53:02,0.106822
2023-08-02 01:53:09,0.106417
2023-08-02 01:53:17,0.106727
2023-08-02 01:53:24,0.107081
2023-08-02 01:53:33,0.107068
2023-08-02 01:53:39,0.107203
2023-08-02 01:53:48,0.10692
2023-08-02 01:53:55,0.053451
2023-08-02 01:54:03,0.053561
2023-08-02 01:54:10,0.053075
2023-08-02 01:54:18,0.052989
2023-08-02 01:54:25,0.053368
2023-08-02 01:54:33,0.05305
2023-08-02 01:54:40,0.052859
2023-08-02 01:54:48,0.052892
2023-08-02 01:54:55,0.053399
2023-08-02 01:55:03,0.052974
2023-08-02 01:55:10,0.05307
2023-08-02 01:55:19,0.053143
2023-08-02 01:55:26,0.053117
2023-08-02 01:55:34,0.053099
2023-08-02 01:55:40,0.052878
2023-08-02 01:55:49,0.052916
2023-08-02 01:55:56,0.0532
2023-08-02 01:56:04,0.053211
2023-08-02 01:56:11,0.053065
2023-08-02 01:56:19,0.052972
2023-08-02 01:56:26,0.05335
2023-08-02 01:56:34,0.053318
2023-08-02 01:56:41,0.052901
2023-08-02 01:56:50,0.053017
2023-08-02 01:56:57,0.053661
2023-08-02 01:57:05,0.053319
2023-08-02 01:57:12,0.053503
2023-08-02 01:57:20,0.053312
2023-08-02 01:57:27,0.053491
2023-08-02 01:57:35,0.053595
2023-08-02 01:57:42,0.05332
2023-08-02 01:57:50,0.053261
2023-08-02 01:57:57,0.053208
2023-08-02 01:58:06,0.053397
2023-08-02 01:58:13,0.053254
2023-08-02 01:58:21,0.052808
2023-08-02 01:58:28,0.052514
2023-08-02 01:58:36,0.05223
2023-08-02 01:58:43,0.052303
2023-08-02 01:58:51,0.052485
2023-08-02 01:58:58,0.052753
2023-08-02 01:59:06,0.05256
2023-08-02 01:59:13,0.053065
2023-08-02 01:59:21,0.052989
2023-08-02 01:59:28,0.052467
2023-08-02 01:59:37,0.052359
2023-08-02 01:59:44,0.052115
2023-08-02 01:59:52,0.052512
2023-08-02 01:59:59,0.052434
2023-08-02 02:00:07,0.052671
2023-08-02 02:00:14,0.053143
2023-08-02 02:00:22,0.052992
2023-08-02 02:00:29,0.053089
2023-08-02 02:00:37,0.052805
2023-08-02 02:00:44,0.053071
2023-08-02 02:00:53,0.05319
2023-08-02 02:00:59,0.053224
2023-08-02 02:01:08,0.052865
2023-08-02 02:01:15,0.053305
2023-08-02 02:01:23,0.053448
2023-08-02 02:01:30,0.053393
2023-08-02 02:01:38,0.05294
2023-08-02 02:01:45,0.052956
2023-08-02 02:01:53,0.05303
2023-08-02 02:02:00,0.053
2023-08-02 02:02:09,0.10787
2023-08-02 02:02:16,0.101656
2023-08-02 02:02:24,0.102027
2023-08-02 02:02:31,0.102043
2023-08-02 02:02:39,0.102013
2023-08-02 02:02:46,0.101695
2023-08-02 02:02:54,0.101573
2023-08-02 02:03:01,0.101634
2023-08-02 02:03:09,0.100702
2023-08-02 02:03:16,0.099168
2023-08-02 02:03:25,0.099084
2023-08-02 02:03:32,0.099192
2023-08-02 02:03:40,0.099326
2023-08-02 02:03:47,0.097979
2023-08-02 02:03:55,0.098325
2023-08-02 02:04:02,0.098291
2023-08-02 02:04:10,0.098873
2023-08-02 02:04:17,0.098765
2023-08-02 02:04:25,0.098359
2023-08-02 02:04:32,0.098701
2023-08-02 02:04:41,0.099081
2023-08-02 02:04:47,0.098489
2023-08-02 02:04:56,0.098771
2023-08-02 02:05:02,0.09817
2023-08-02 02:05:11,0.098758
2023-08-02 02:05:18,0.098671
2023-08-02 02:05:26,0.098835
2023-08-02 02:05:33,0.098739
2023-08-02 02:05:41,0.097828
2023-08-02 02:05:48,0.097471
2023-08-02 02:05:57,0.098134
2023-08-02 02:06:04,0.098933
2023-08-02 02:06:12,0.098616
2023-08-02 02:06:19,0.09817
2023-08-02 02:06:27,0.097163
2023-08-02 02:06:34,0.097248
2023-08-02 02:06:42,0.098477
2023-08-02 02:06:49,0.098939
2023-08-02 02:06:58,0.098806
2023-08-02 02:07:05,0.098201
2023-08-02 02:07:13,0.097286
2023-08-02 02:07:20,0.09786
2023-08-02 02:07:28,0.097907
2023-08-02 02:07:35,0.098562
2023-08-02 02:07:43,0.098573
2023-08-02 02:07:50,0.098034
2023-08-02 02:07:59,0.098261
2023-08-02 02:08:06,0.097791
2023-08-02 02:08:13,0.097364
2023-08-02 02:08:21,0.097736
2023-08-02 02:08:29,0.09813
2023-08-02 02:08:36,0.09733
2023-08-02 02:08:44,0.09756
2023-08-02 02:08:51,0.097335
2023-08-02 02:08:59,0.098017
2023-08-02 02:09:06,0.098262
2023-08-02 02:09:15,0.09806
2023-08-02 02:09:22,0.097826
2023-08-02 02:09:30,0.097264
2023-08-02 02:09:37,0.097672
2023-08-02 02:09:45,0.097737
2023-08-02 02:09:52,0.097338
2023-08-02 02:10:00,0.097898
2023-08-02 02:10:07,0.097498
2023-08-02 02:10:15,0.09771
2023-08-02 02:10:22,0.097536
2023-08-02 02:10:31,0.097353
2023-08-02 02:10:38,0.096944
2023-08-02 02:10:46,0.097099
2023-08-02 02:10:53,0.09712
2023-08-02 02:11:01,0.097728
2023-08-02 02:11:08,0.097347
2023-08-02 02:11:17,0.097649
2023-08-02 02:11:23,0.096978
2023-08-02 02:11:32,0.096904
2023-08-02 02:11:39,0.096812
2023-08-02 02:11:47,0.097035
2023-08-02 02:11:54,0.097022
2023-08-02 02:12:02,0.097547
2023-08-02 02:12:09,0.097149
2023-08-02 02:12:17,0.096235
2023-08-02 02:12:24,0.096899
2023-08-02 02:12:33,0.097179
2023-08-02 02:12:39,0.097075
2023-08-02 02:12:48,0.09703
2023-08-02 02:12:55,0.096484
2023-08-02 02:13:03,0.294606
2023-08-02 02:13:10,0.157602
2023-08-02 02:13:18,0.152758
2023-08-02 02:13:25,0.149238
2023-08-02 02:13:34,0.145514
2023-08-02 02:13:41,0.144866
2023-08-02 02:13:49,0.144753
2023-08-02 02:13:56,0.144139
2023-08-02 02:14:04,0.145074
2023-08-02 02:14:11,0.145661
2023-08-02 02:14:19,0.146364
2023-08-02 02:14:26,0.146236
2023-08-02 02:14:34,0.148
2023-08-02 02:14:41,0.147981
2023-08-02 02:14:50,0.148338
2023-08-02 02:14:57,0.148748
2023-08-02 02:15:05,0.148382
2023-08-02 02:15:12,0.148654
2023-08-02 02:15:20,0.149017
2023-08-02 02:15:27,0.15013
2023-08-02 02:15:35,0.150664
2023-08-02 02:15:42,0.150392
2023-08-02 02:15:51,0.150299
2023-08-02 02:15:58,0.150555
2023-08-02 02:16:06,0.150864
2023-08-02 02:16:13,0.150795
2023-08-02 02:16:21,0.151139
2023-08-02 02:16:28,0.150622
2023-08-02 02:16:37,0.150728
2023-08-02 02:16:44,0.097062
2023-08-02 02:16:52,0.097254
2023-08-02 02:16:59,0.096829
2023-08-02 02:17:07,0.097449
2023-08-02 02:17:14,0.097281
2023-08-02 02:17:22,0.096697
2023-08-02 02:17:30,0.096899
2023-08-02 02:17:38,0.096645
2023-08-02 02:17:45,0.096545
2023-08-02 02:17:53,0.097103
2023-08-02 02:18:00,0.096678
2023-08-02 02:18:09,0.097364
2023-08-02 02:18:16,0.097428
2023-08-02 02:18:24,0.0968
2023-08-02 02:18:31,0.096846
2023-08-02 02:18:39,0.096695
2023-08-02 02:18:46,0.096752
2023-08-02 02:18:54,0.096853
2023-08-02 02:19:01,0.096993
2023-08-02 02:19:09,0.096726
2023-08-02 02:19:17,0.096865
2023-08-02 02:19:25,0.096954
2023-08-02 02:19:32,0.096321
2023-08-02 02:19:40,0.096678
2023-08-02 02:19:47,0.097028
2023-08-02 02:19:56,0.09699
2023-08-02 02:20:02,0.097323
2023-08-02 02:20:11,0.096646
2023-08-02 02:20:18,0.096815
2023-08-02 02:20:26,0.09693
2023-08-02 02:20:33,0.097152
2023-08-02 02:20:41,0.096496
2023-08-02 02:20:48,0.097035
2023-08-02 02:20:57,0.096785
2023-08-02 02:21:04,0.097306
2023-08-02 02:21:12,0.097009
2023-08-02 02:21:19,0.096753
2023-08-02 02:21:27,0.096694
2023-08-02 02:21:34,0.096579
2023-08-02 02:21:42,0.097201
2023-08-02 02:21:49,0.09696
2023-08-02 02:21:58,0.097086
2023-08-02 02:22:05,0.096807
2023-08-02 02:22:13,0.096453
2023-08-02 02:22:20,0.096394
2023-08-02 02:22:28,0.09598
2023-08-02 02:22:35,0.096503
2023-08-02 02:22:44,0.096489
2023-08-02 02:22:51,0.096237
2023-08-02 02:22:59,0.09651
2023-08-02 02:23:06,0.095507
2023-08-02 02:23:14,0.053593
2023-08-02 02:23:21,0.052869
2023-08-02 02:23:30,0.053065
2023-08-02 02:23:36,0.052695
2023-08-02 02:23:45,0.052791
2023-08-02 02:23:52,0.053258
2023-08-02 02:24:00,0.052898
2023-08-02 02:24:07,0.053262
2023-08-02 02:24:15,0.053577
2023-08-02 02:24:22,0.052984
2023-08-02 02:24:31,0.053079
2023-08-02 02:24:38,0.053159
2023-08-02 02:24:46,0.053363
2023-08-02 02:24:53,0.053158
2023-08-02 02:25:01,0.053167
2023-08-02 02:25:08,0.053258
2023-08-02 02:25:17,0.053318
2023-08-02 02:25:24,0.052993
2023-08-02 02:25:32,0.05308
2023-08-02 02:25:39,0.053124
2023-08-02 02:25:47,0.053139
2023-08-02 02:25:55,0.052825
2023-08-02 02:26:03,0.053711
2023-08-02 02:26:10,0.053214
2023-08-02 02:26:18,0.053089
2023-08-02 02:26:25,0.053451
2023-08-02 02:26:33,0.052787
2023-08-02 02:26:41,0.052878
2023-08-02 02:26:49,0.052984
2023-08-02 02:26:56,0.052914
2023-08-02 02:27:04,0.053624
2023-08-02 02:27:11,0.052984
2023-08-02 02:27:20,0.05317
2023-08-02 02:27:26,0.05326
2023-08-02 02:27:35,0.053166
2023-08-02 02:27:42,0.052791
2023-08-02 02:27:50,0.0528
2023-08-02 02:27:57,0.052658
2023-08-02 02:28:06,0.052988
2023-08-02 02:28:13,0.05292
2023-08-02 02:28:21,0.052728
2023-08-02 02:28:28,0.052909
2023-08-02 02:28:36,0.052975
2023-08-02 02:28:43,0.052894
2023-08-02 02:28:52,0.052869
2023-08-02 02:28:59,0.052817
2023-08-02 02:29:07,0.052995
2023-08-02 02:29:14,0.052967
2023-08-02 02:29:23,0.052479
2023-08-02 02:29:30,0.053188
2023-08-02 02:29:38,0.053026
2023-08-02 02:29:45,0.052568
2023-08-02 02:29:53,0.0523
2023-08-02 02:30:00,0.052856
2023-08-02 02:30:09,0.052833
2023-08-02 02:30:16,0.05278
2023-08-02 02:30:24,0.052742
2023-08-02 02:30:31,0.052949
2023-08-02 02:30:39,0.052903
2023-08-02 02:30:46,0.052905
2023-08-02 02:30:54,0.0528
2023-08-02 02:31:02,0.052811
2023-08-02 02:31:10,0.052588
2023-08-02 02:31:17,0.053036
2023-08-02 02:31:25,0.053178
2023-08-02 02:31:32,0.053033
2023-08-02 02:31:41,0.052751
2023-08-02 02:31:48,0.053068
2023-08-02 02:31:56,0.053079
2023-08-02 02:32:03,0.053181
2023-08-02 02:32:11,0.053164
2023-08-02 02:32:18,0.053326
2023-08-02 02:32:27,0.052027
2023-08-02 02:32:34,0.052381
2023-08-02 02:32:42,0.115767
2023-08-02 02:32:49,0.110374
2023-08-02 02:32:58,0.106128
2023-08-02 02:33:05,0.103733
2023-08-02 02:33:13,0.101722
2023-08-02 02:33:20,0.101753
2023-08-02 02:33:28,0.101906
2023-08-02 02:33:35,0.103438
2023-08-02 02:33:44,0.103127
2023-08-02 02:33:51,0.103976
2023-08-02 02:33:59,0.104939
2023-08-02 02:34:06,0.106138
2023-08-02 02:34:14,0.106147
2023-08-02 02:34:22,0.105956
2023-08-02 02:34:30,0.106751
2023-08-02 02:34:37,0.106342
2023-08-02 02:34:46,0.106602
2023-08-02 02:34:53,0.106519
2023-08-02 02:35:01,0.106557
2023-08-02 02:35:08,0.106212
2023-08-02 02:35:16,0.105797
2023-08-02 02:35:23,0.106013
2023-08-02 02:35:32,0.106256
2023-08-02 02:35:39,0.10575
2023-08-02 02:35:47,0.106302
2023-08-02 02:35:54,0.106368
2023-08-02 02:36:01,0.106381
2023-08-02 02:36:09,0.106627
2023-08-02 02:36:18,0.106672
2023-08-02 02:36:25,0.106489
2023-08-02 02:36:33,0.106114
2023-08-02 02:36:40,0.053109
2023-08-02 02:36:48,0.053242
2023-08-02 02:36:55,0.052965
2023-08-02 02:37:04,0.052585
2023-08-02 02:37:10,0.052846
2023-08-02 02:37:19,0.052909
2023-08-02 02:37:26,0.052951
2023-08-02 02:37:34,0.052898
2023-08-02 02:37:41,0.05274
2023-08-02 02:37:50,0.053006
2023-08-02 02:37:57,0.052816
2023-08-02 02:38:05,0.053058
2023-08-02 02:38:12,0.052843
2023-08-02 02:38:21,0.052915
2023-08-02 02:38:28,0.052988
2023-08-02 02:38:36,0.052575
2023-08-02 02:38:43,0.052137
2023-08-02 02:38:51,0.052216
2023-08-02 02:38:59,0.053281
2023-08-02 02:39:07,0.053205
2023-08-02 02:39:14,0.05259
2023-08-02 02:39:23,0.05298
2023-08-02 02:39:30,0.05313
2023-08-02 02:39:38,0.052858
2023-08-02 02:39:45,0.052971
2023-08-02 02:39:53,0.052774
2023-08-02 02:40:00,0.052621
2023-08-02 02:40:08,0.052843
2023-08-02 02:40:16,0.053563
2023-08-02 02:40:24,0.053014
2023-08-02 02:40:31,0.052657
2023-08-02 02:40:39,0.052935
2023-08-02 02:40:47,0.052954
2023-08-02 02:40:54,0.05247
2023-08-02 02:41:02,0.052623
2023-08-02 02:41:10,0.052865
2023-08-02 02:41:18,0.052958
2023-08-02 02:41:26,0.062779
2023-08-02 02:41:33,0.058273
2023-08-02 02:41:41,0.058017
2023-08-02 02:41:49,0.057549
2023-08-02 02:41:57,0.057291
2023-08-02 02:42:04,0.057235
2023-08-02 02:42:12,0.057539
2023-08-02 02:42:19,0.057313
2023-08-02 02:42:28,0.056829
2023-08-02 02:42:35,0.056779
2023-08-02 02:42:43,0.056517
2023-08-02 02:42:50,0.056417
2023-08-02 02:42:59,0.055817
2023-08-02 02:43:05,0.056129
2023-08-02 02:43:14,0.056472
2023-08-02 02:43:21,0.056309
2023-08-02 02:43:29,0.056326
2023-08-02 02:43:36,0.056323
2023-08-02 02:43:45,0.055679
2023-08-02 02:43:52,0.055326
2023-08-02 02:44:00,0.05537
